slug,category,menu_name,description,price,image
207676,A la Carte,2 Beef Enchiladas,"Shredded beef, bell pepper, onion, tomatoes, cheese and lettuce. Any add on's will be charged extra.",6.49,tucson/images/207676/2BeefEnchiladas_main.jpg
207676,A la Carte,2 Chicken Enchiladas,"Chicken, cheese, lettuce and red enchilada sauce. Any add on's will be charged extra.",6.49,
207676,A la Carte,Chimichanga,"Shredded beef mixed with onion, bell pepper, tomatoes, sour cream, guacamole, pico and lettuce. Any add on's will be charged extra.",6.99,
207676,Tortas,Chorizo Torta,"Chorizo, egg, beans, cheese. Any add on's will be charged extra.",5.99,
207676,Tortas,Chicken Torta,"Chicken, guacamole, lettuce. Any add on's will be charged extra.",5.99,
207676,Tortas,Machaca Torta,"Shredded beef mixed with bell pepper, onion, tomato, beans and cheese. Any add on's will be charged extra.",5.99,
207676,Tortas,Carne Asada Torta,"Steak, guacamole and lettuce. Fries not included. Any add on's will be charged extra.",6.49,tucson/images/207676/CarneAsadaTorta_main.jpg
207676,Tortas,Adobada Torta,"Marinated pork, guacamole, lettuce. Any add on's will be charged extra.",5.99,
207676,Tortas,Carnitas Torta,"Pork, guacamole, lettuce. Any add on's will be charged extra.",5.99,
207676,Tortas,Fish Torta,"Fish, tarter sauce, lettuce. Any add on's will be charged extra.",5.99,
207676,Tostadas,Chicken Tostada,"Chicken, beans, lettuce, cheese. Any add ons will be charged extra.",4.99,
207676,Tostadas,Carne Asada Tostada,"Steak, beans, lettuce, cheese. Any add ons will be charged extra. Any add ons will be charged extra.",5.49,
207676,Tostadas,Carnitas Tostada,"Carnita, beans, cheese and lettuce. Any add on's will be charged extra.",4.99,
207676,Tostadas,Bean Tostada,"Bean, cheese and lettuce. Any add on's will be charged extra.",3.99,tucson/images/207676/BeanTostada_main.jpg
207676,Happy Meals,Chicken Nuggets,,4.99,
207676,Happy Meals,Junior Quesadilla,,4.99,
207676,Happy Meals,Junior Bean and Cheese Burrito,,4.99,
207676,Extras,Cheese Quesadilla,,4.99,
207676,Extras,Sour Cream,,1.24,
207676,Extras,Pint of Rice,,3.99,
207676,Extras,Pint of Beans,,3.99,
207676,Extras,Jalapenos,,1.24,
207676,Extras,Enchilada Style,,1.44,
207676,Extras,Pico de Gallo,,1.24,
207676,Extras,Cheese,,1.24,
207676,Extras,Guacamole,,1.99,
207676,Drinks,Fountain Drink,"Coca Cola, Diet Coke, Sprite, mr. Pibb, Hi-c fruit punch, root beer, Orange Fanta, raspberry, black tea, green tea.",2.49,
207676,Drinks,Monster,Energy Drink,2.49,
207676,Drinks,Mexican Juice,"Horchata, Jamaica, Limonada",2.99,tucson/images/207676/MexicanJuice_main.jpg
207676,Sweet Tooth,Brownie,Delicious chocolate brownie that's cakey on the outside and fudgy in the middle,1.25,
207676,Sweet Tooth,Churro,,1.99,tucson/images/207676/Churro_main.jpg
207676,Sweet Tooth,Cookie,Luscious soft center with just the slightest outer crunch,0.85,
207676,Sweet Tooth,Flan Napoltino,,4.49,
207676,Sweet Tooth,Triple Brownie Combo,3 Delicious chocolate brownies with cakey exterior and fudgy in the middle,3.5,
207676,Sweet Tooth,Triple Cookie Combo,3 Luscious soft center cookies with the slightest outer crunch,1.99,
201756,Popular Items,Oreo® Dream Extreme Cheesecake,"Creamy Cheesecake Layered with Oreo® Cookies, Topped with Oreo® Cookie Mousse and Chocolate Icing",9.5,tucson/images/201756/Oreo®DreamExtremeCheesecake_main.jpg
201756,Popular Items,Fresh Strawberry Cheesecake,The Original Topped with Glazed Fresh Strawberries. Our Most Popular Flavor for over 40 Years!,9.5,tucson/images/201756/FreshStrawberryCheesecake_main.jpg
201756,Popular Items,Kids' Fried Chicken Strips,Served with fries or fresh fruit,7.95,tucson/images/201756/Kids_FriedChickenStrips_main.jpg
201756,Popular Items,Strawberry Lemonade,,4.25,
201756,Popular Items,Soft Drink,"Coca-Cola, Diet Coke, Coca-Cola® Zero Sugar, Barq's Root Beer, Sprite and Dr. Pepper",3.25,
201756,Popular Items,Ultimate Red Velvet Cake Cheesecake™,Layers of Red Velvet Cake and Cheesecake Covered in Cream Cheese Frosting. Finished with White Chocolate,9.5,tucson/images/201756/UltimateRedVelvetCakeCheesecake™_main.jpg
201756,Popular Items,Avocado Eggrolls,"Avocado, Sun-Dried Tomato, Red Onion and Cilantro Fried in a Crisp Wrapper. Served with a Tamarind-Cashew Dipping Sauce",13.95,tucson/images/201756/AvocadoEggrolls_main.jpg
201756,Popular Items,Fried Macaroni and Cheese,Crispy Crumb Coated Macaroni and Cheese Balls. Served over a Creamy Marinara Sauce,14.5,tucson/images/201756/FriedMacaroniandCheese_main.jpg
201756,Popular Items,Cheeseburger Spring Rolls,"Ground Certified Angus Beef®, Lots of Melted Cheese and Grilled Onions Rolled in a Crispy Wrapper",9.5,tucson/images/201756/CheeseburgerSpringRolls_main.jpg
201756,Popular Items,Lunch Louisiana Chicken Pasta,"Parmesan Crusted Chicken Served Over Pasta with Mushrooms, Peppers and Onions in a Spicy New Orleans Sauce",14.95,tucson/images/201756/LunchLouisianaChickenPasta_main.jpg
201756,New Menu Items,French Dip Cheeseburger,"Charbroiled Cheeseburger Served on a Toasted Brioche Roll with Grilled Onions, Sriracha Mayo and Au Jus for Dipping",15.95,tucson/images/201756/FrenchDipCheeseburger_main.jpg
201756,New Menu Items,Cauliflower Tacos,"Soft Corn Tortillas with Crispy Fried Cauliflower, Avocado, Onion, Chipotle and Toasted Pepitas. Served with Rice and Beans",14.95,tucson/images/201756/CauliflowerTacos_main.jpg
201756,New Menu Items,Pan Roasted Chicken,Fresh All Natural Deboned Half Chicken Pan Seared Until Golden Brown. Served with Mashed Potatoes and Vegetable,20.5,tucson/images/201756/PanRoastedChicken_main.jpg
201756,New Menu Items,Carolina Grilled Salmon,"Charbroiled and Glazed with Our Carolina B.B.Q. Sauce. Served with Roasted Sweet Potatoes and a Corn, Avocado, Zucchini and Cilantro Salad",24.5,tucson/images/201756/CarolinaGrilledSalmon_main.jpg
201756,Small Plates & Snacks,Little House Salad,Tossed in Our Vinaigrette,6.95,tucson/images/201756/LittleHouseSalad_main.jpg
201756,Small Plates & Snacks,Chicken Taquitos,"Crispy Corn Tortillas Filled with Grilled Chicken, Green Chile, Corn, Onion, Cilantro and Cheese. Served with Avocado Cream and Salsa Verde",7.95,tucson/images/201756/ChickenTaquitos_main.jpg
201756,Small Plates & Snacks,Stuffed Mushrooms,"Fontina and Parmesan Cheese, Garlic and Herbs in a Wine Sauce",9.5,tucson/images/201756/StuffedMushrooms_main.jpg
201756,Small Plates & Snacks,Crispy Brussels Sprouts,Roasted Brussels Sprouts and Crispy Leaves Tossed with Bacon and Vermont Maple Butter Glaze,8.95,tucson/images/201756/CrispyBrusselsSprouts_main.jpg
201756,Small Plates & Snacks,Loaded Baked Potato Tots,"Crispy Potato Tots Filled with Cheese, Bacon and Green Onion. Served with Sour Cream and Sriracha Mayo",8.95,tucson/images/201756/LoadedBakedPotatoTots_main.jpg
201756,Small Plates & Snacks,Crispy Crab Wontons,"Classic “Crab Rangoon” with Crab, Cream Cheese, Green Onion and Water Chestnuts Fried Crisp and Served with Sweet Chili Sauce",8.95,tucson/images/201756/CrispyCrabWontons_main.jpg
201756,Small Plates & Snacks,Beet and Avocado Salad,"Glazed Beets, Avocado, Fresh Orange, Arugula and Honey-Yogurt Sauce",9.95,tucson/images/201756/BeetandAvocadoSalad_main.jpg
201756,Small Plates & Snacks,Cheeseburger Spring Rolls,"Ground Certified Angus Beef®, Lots of Melted Cheese and Grilled Onions Rolled in a Crispy Wrapper",9.5,tucson/images/201756/CheeseburgerSpringRolls_main.jpg
201756,Small Plates & Snacks,Chicken Samosas,Crispy Wrappers Filled with Spiced Chicken. Served with Cilantro Dipping Sauce,8.95,
201756,Small Plates & Snacks,Fried Zucchini,Lightly Breaded and Topped with Parmesan Cheese. Served with Ranch Dressing,8.5,tucson/images/201756/FriedZucchini_main.jpg
201756,Small Plates & Snacks,Crispy Fried Cheese,Mozzarella and Fontina Cheeses with Marinara Sauce,8.5,tucson/images/201756/CrispyFriedCheese_main.jpg
201756,Small Plates & Snacks,Edamame,Soy Beans Steamed in Their Pods,7.95,tucson/images/201756/Edamame_main.jpg
201756,Small Plates & Snacks,Dynamite Shrimp,Crispy Tempura Shrimp with Our Spicy Dynamite Sauce,9.95,tucson/images/201756/DynamiteShrimp_main.jpg
201756,Small Plates & Snacks,Crispy Crab Bites,Bite-Sized Little Crab Cakes. Served with Mustard Sauce,9.5,tucson/images/201756/CrispyCrabBites_main.jpg
201756,Small Plates & Snacks,Avocado Toast,"Grilled Artisan Bread Topped with Fresh Avocado, Marinated Tomato, Arugula, Radish and Red Onion. Drizzled with Extra Virgin Olive Oil and Lemon",11.95,tucson/images/201756/AvocadoToast_main.jpg
201756,Appetizers,Roadside Sliders*,"Bite-Sized Burgers on Mini-Buns Served with Grilled Onions, Pickles and Ketchup",11.95,
201756,Appetizers,Roadside Sliders With French Fries*,"Bite-Sized Burgers on Mini-Buns Served with Grilled Onions, Pickles and Ketchup",13.5,
201756,Appetizers,Avocado Eggrolls,"Avocado, Sun-Dried Tomato, Red Onion and Cilantro Fried in a Crisp Wrapper. Served with a Tamarind-Cashew Dipping Sauce",13.95,tucson/images/201756/AvocadoEggrolls_main.jpg
201756,Appetizers,Chicken Pot Stickers,Asian Dumplings Pan-Fried in the Classic Tradition. Served with Our Soy-Ginger Sesame Sauce,13.5,tucson/images/201756/ChickenPotStickers_main.jpg
201756,Appetizers,Quesadilla,"Grilled Flour Tortilla Filled with Melted Cheese, Green Onions and Chiles. Garnished with Guacamole, Salsa and Sour Cream",12.5,tucson/images/201756/Quesadilla_main.jpg
201756,Appetizers,Quesadilla with Chicken,"Grilled Flour Tortilla Filled with Melted Cheese, Green Onions and Chiles. Garnished with Guacamole, Salsa and Sour Cream",14.95,tucson/images/201756/QuesadillawithChicken_main.jpg
201756,Appetizers,Fried Macaroni and Cheese,Crispy Crumb Coated Macaroni and Cheese Balls. Served over a Creamy Marinara Sauce,14.5,tucson/images/201756/FriedMacaroniandCheese_main.jpg
201756,Appetizers,Southern Fried Chicken Sliders,"Crispy Fried Chicken Breast on Mini-Buns Served with Lettuce, Tomato and Pickles",13.5,tucson/images/201756/SouthernFriedChickenSliders_main.jpg
201756,Appetizers,Southern Fried Chicken Sliders With French Fries,"Crispy Fried Chicken Breast on Mini-Buns Served with Lettuce, Tomato and Pickles",14.95,tucson/images/201756/SouthernFriedChickenSlidersWithFrenchFries_main.jpg
201756,Appetizers,Hot Spinach and Cheese Dip,"Spinach, Artichoke Hearts, Shallots, Garlic and a Mixture of Cheeses Served Bubbly Hot with Tortilla Chips and Salsa. Enough for Two",14.95,tucson/images/201756/HotSpinachandCheeseDip_main.jpg
201756,Appetizers,Tex Mex Eggrolls,"Spicy Chicken, Corn, Black Beans, Peppers, Onions and Melted Cheese. Served with Avocado Cream and Salsa",12.95,tucson/images/201756/TexMexEggrolls_main.jpg
201756,Appetizers,Fried Calamari,Fried Light and Crisp. Served with Garlic Dip and Cocktail Sauce,14.95,tucson/images/201756/FriedCalamari_main.jpg
201756,Appetizers,Sweet Corn Tamale Cakes,"Topped with Sour Cream, Salsa, Cilantro, Avocado and Salsa Verde",13.95,tucson/images/201756/SweetCornTamaleCakes_main.jpg
201756,Appetizers,Eggroll Sampler,"A Variety of All of Our Rolls with Avocado, Tex Mex, Cheeseburger Spring Rolls and Chicken Taquitos",14.95,tucson/images/201756/EggrollSampler_main.jpg
201756,Appetizers,Thai Lettuce Wraps with Chicken,"Create Your Own Thai Lettuce Rolls! Satay Chicken Strips, Carrots, Bean Sprouts, Coconut Curry Noodles and Lettuce Leaves with Three Delicious Spicy Thai Sauces – Peanut, Sweet Red Chili and Tamarind-Cashew",16.95,tucson/images/201756/ThaiLettuceWrapswithChicken_main.jpg
201756,Appetizers,Thai Lettuce Wraps with Grilled Avocado,"Create Your Own Thai Lettuce Rolls! Grilled Avocado, Carrots, Bean Sprouts, Coconut Curry Noodles and Lettuce Leaves with Three Delicious Spicy Thai Sauces – Peanut, Sweet Red Chili and Tamarind-Cashew",16.95,
201756,Appetizers,Cup of Soup,"Monday - Cream of Broccoli, Tuesday - Chicken Tortilla, Wednesday - Butternut Squash, Thursday - Mexican Chicken Vegetable, Friday - Clam Chowder , Saturday - Baked Potato, Sunday - Cream of Chicken ",7.95,
201756,Appetizers,Bowl of Soup,"Monday - Cream of Broccoli, Tuesday - Chicken Tortilla, Wednesday - Butternut Squash, Thursday - Mexican Chicken Vegetable, Friday - Clam Chowder , Saturday - Baked Potato, Sunday - Cream of Chicken ",8.95,tucson/images/201756/BowlofSoup_main.jpg
201756,Appetizers,Warm Crab & Artichoke Dip,"A Delicious Blend of Crab, Artichokes and Cheese Served Warm",14.95,tucson/images/201756/WarmCrab&ArtichokeDip_main.jpg
201756,Appetizers,Buffalo Blasts®,"Chicken, Cheese and Our Spicy Buffalo Sauce all Stuffed in a Spiced Wrapper and Fried until Crisp. Served with Celery Sticks and Blue Cheese Dressing",14.95,tucson/images/201756/BuffaloBlasts®_main.jpg
201756,Appetizers,Guacamole and Chips,"Avocado, Onion, Chiles, Fresh Lime and Cilantro. Served with Tortilla Chips, Salsa and Sour Cream",14.5,tucson/images/201756/GuacamoleandChips_main.jpg
201756,Appetizers,Buffalo Wings,Fried Wings Covered in Hot Sauce and Served with Blue Cheese Dressing and Celery Sticks,14.95,tucson/images/201756/BuffaloWings_main.jpg
201756,Appetizers,Buffalo Wings With French Fries,Fried Wings Covered in Hot Sauce and Served with Blue Cheese Dressing and Celery Sticks,16.5,
201756,Appetizers,Buffalo Chicken Strips,Fried Wings Covered in Hot Sauce and Served with Blue Cheese Dressing and Celery Sticks,11.95,
201756,Appetizers,Buffalo Chicken Strips With French Fries,Fried Wings Covered in Hot Sauce and Served with Blue Cheese Dressing and Celery Sticks,13.5,
201756,Appetizer Salads,Tossed Green Salad,"Mixed Greens, Assorted Vegetables, Tomato and Croutons with Your Choice of Dressing",8.95,tucson/images/201756/TossedGreenSalad_main.jpg
201756,Appetizer Salads,Appetizer Caesar Salad,"The Almost Traditional Recipe with Croutons, Parmesan Cheese and Our Special Caesar Dressing",13.5,
201756,Appetizer Salads,Appetizer Caesar Salad with Chicken,"The Almost Traditional Recipe with Croutons, Parmesan Cheese and Our Special Caesar Dressing",17.95,
201756,Appetizer Salads,Greek Salad,"Feta Cheese, Tomato, Cucumber, Kalamata Olives, Red Onion and Vinaigrette",12.95,tucson/images/201756/GreekSalad_main.jpg
201756,Appetizer Salads,French Country Salad,"Mixed Greens, Grilled Asparagus, Fresh Beets, Goat Cheese, Candied Pecans and Vinaigrette",13.5,tucson/images/201756/FrenchCountrySalad_main.jpg
201756,Appetizer Salads,Factory Chopped Salad,"A Delicious Blend of Julienne Romaine, Grilled Chicken, Tomato, Avocado, Corn, Bacon, Blue Cheese and Apple with Our Vinaigrette",14.95,
201756,Flatbread Pizzas,Cheese,Mozzarella and Tomato Sauce,9.5,tucson/images/201756/Cheese_main.jpg
201756,Flatbread Pizzas,Margherita,"Fresh Mozzarella, Basil and Tomato Sauce",9.95,
201756,Flatbread Pizzas,Pepperoni,,10.5,tucson/images/201756/Pepperoni_main.jpg
201756,Flatbread Pizzas,"Fresh Basil, Tomato and Cheese","With Mozzarella, Fontina and Parmesan",9.95,
201756,Flatbread Pizzas,Spinach & Mushroom,"With Mozzarella, Parmesan, Garlic, Herbs and Extra Virgin Olive Oil",10.95,tucson/images/201756/Spinach&Mushroom_main.jpg
201756,Flatbread Pizzas,The Everything,"Pepperoni, Sausage, Peppers, Onions, Mushrooms, Mozzarella and Tomato Sauce",11.95,tucson/images/201756/TheEverything_main.jpg
201756,Flatbread Pizzas,Molto Meat,"Prosciutto, Sausage, Housemade Meatball, Pepperoni and Smoked Bacon with Parmesan, Mozzarella and Tomato Sauce",11.95,tucson/images/201756/MoltoMeat_main.jpg
201756,Salads,Caesar Salad,"The Almost Traditional Recipe with Croutons, Parmesan Cheese and Our Special Caesar Dressing",15.95,tucson/images/201756/CaesarSalad_main.jpg
201756,Salads,Caesar Salad with Chicken,"The Almost Traditional Recipe with Croutons, Parmesan Cheese and Our Special Caesar Dressing",20.5,
201756,Salads,Vegan Cobb Salad,"Crisp Lettuce, Grilled Asparagus, Avocado, Roasted Beets, Green Beans, Tomato, Cucumber, Carrot, Quinoa, Farro, Almonds and Toasted Pepitas with House Vinaigrette",16.5,tucson/images/201756/VeganCobbSalad_main.jpg
